Date,City,Temperature (°C),Humidity (%),Wind Speed (km/h),Weather Condition
2025-09-02,San Diego,11.9,86,14.2,Thunderstorm
2025-09-02,Dallas,36.0,44,27.7,Thunderstorm
2025-09-02,San Jose,8.3,89,2.0,Clear
2025-09-03,New York,20.9,74,23.6,Clear
2025-09-03,Los Angeles,12.3,74,4.9,Foggy
2025-09-03,Chicago,3.3,28,13.0,Rainy
2025-09-03,Houston,22.0,74,3.0,Foggy
2025-09-03,Phoenix,39.7,98,27.9,Thunderstorm
2025-09-03,Philadelphia,1.6,30,29.8,Clear
2025-09-03,San Antonio,37.3,52,21.6,Rainy
2025-09-03,San Diego,5.9,66,17.1,Foggy
2025-09-03,Dallas,-9.3,27,20.7,Foggy
2025-09-03,San Jose,2.3,30,26.3,Foggy
2025-09-04,New York,23.4,54,0.2,Rainy
2025-09-04,Los Angeles,6.1,38,17.1,Clear
2025-09-04,Chicago,26.6,21,8.3,Thunderstorm
2025-09-04,Houston,23.5,88,6.1,Cloudy
2025-09-04,Phoenix,-6.8,21,18.8,Rainy
2025-09-04,Philadelphia,9.1,14,4.0,Thunderstorm
2025-09-04,San Antonio,3.7,30,4.9,Snowy
2025-09-04,San Diego,9.9,49,1.5,Cloudy
2025-09-04,Dallas,21.4,20,17.0,Cloudy
2025-09-04,San Jose,-1.8,77,28.1,Cloudy
2025-09-05,New York,36.7,72,15.4,Snowy
2025-09-05,Los Angeles,-4.0,50,20.5,Rainy
2025-09-05,Chicago,15.3,53,28.9,Snowy
2025-09-05,Houston,0.2,56,21.3,Thunderstorm
2025-09-05,Phoenix,7.1,12,15.1,Thunderstorm
2025-09-05,Philadelphia,2.9,58,20.4,Rainy
2025-09-05,San Antonio,11.7,47,7.8,Foggy
2025-09-05,San Diego,8.0,86,9.0,Snowy
2025-09-05,Dallas,14.6,53,3.1,Cloudy
2025-09-05,San Jose,-3.6,40,8.0,Cloudy
2025-09-06,New York,17.5,54,13.8,Rainy
2025-09-06,Los Angeles,12.2,21,0.2,Rainy
2025-09-06,Chicago,18.7,76,11.4,Thunderstorm
2025-09-06,Houston,-6.5,71,27.5,Cloudy
2025-09-06,Phoenix,32.5,49,5.1,Clear
2025-09-06,Philadelphia,-1.4,45,9.6,Foggy
2025-09-06,San Antonio,27.8,95,10.7,Clear
2025-09-06,San Diego,11.0,56,22.2,Cloudy
2025-09-06,Dallas,5.5,35,25.8,Snowy
2025-09-06,San Jose,19.5,94,15.4,Rainy
2025-09-07,New York,2.2,33,11.4,Snowy
2025-09-07,Los Angeles,10.4,42,27.5,Rainy
2025-09-07,Chicago,20.2,28,22.8,Cloudy
2025-09-07,Houston,-5.4,58,12.2,Rainy
2025-09-07,Phoenix,3.3,53,0.5,Snowy
2025-09-07,Philadelphia,30.9,74,15.3,Cloudy
2025-09-07,San Antonio,-5.2,94,8.6,Foggy
2025-09-07,San Diego,32.4,17,29.4,Rainy
2025-09-07,Dallas,22.0,89,15.0,Clear
2025-09-07,San Jose,-0.5,16,4.2,Rainy
2025-09-08,New York,8.4,74,18.2,Snowy
2025-09-08,Los Angeles,40.0,11,28.9,Thunderstorm
2025-09-08,Chicago,-6.7,98,8.6,Clear
2025-09-08,Houston,10.1,99,25.0,Rainy
2025-09-08,Phoenix,-2.1,34,24.5,Cloudy
2025-09-08,Philadelphia,33.6,45,7.4,Snowy
2025-09-08,San Antonio,23.1,11,24.9,Clear
2025-09-08,San Diego,5.3,97,7.6,Snowy
2025-09-08,Dallas,15.3,59,2.8,Foggy
2025-09-08,San Jose,-0.3,10,11.2,Thunderstorm
2025-09-09,New York,4.7,85,4.1,Foggy
2025-09-09,Los Angeles,-7.9,11,22.6,Cloudy
2025-09-09,Chicago,39.4,90,19.3,Cloudy
2025-09-09,Houston,11.3,100,24.2,Foggy
2025-09-09,Phoenix,18.7,89,5.7,Rainy
2025-09-09,Philadelphia,22.0,83,18.4,Cloudy
2025-09-09,San Antonio,-4.9,43,20.7,Rainy
2025-09-09,San Diego,7.5,22,15.7,Thunderstorm
2025-09-09,Dallas,4.1,61,5.8,Foggy
2025-09-09,San Jose,1.6,91,5.0,Foggy
2025-09-10,New York,14.4,75,21.8,Rainy
2025-09-10,Los Angeles,-6.0,59,29.0,Rainy
2025-09-10,Chicago,0.2,49,13.9,Foggy
2025-09-10,Houston,1.5,72,13.1,Thunderstorm
2025-09-10,Phoenix,11.7,54,0.9,Foggy
2025-09-10,Philadelphia,-1.2,98,15.7,Snowy
2025-09-10,San Antonio,-5.6,68,12.0,Snowy
2025-09-10,San Diego,13.7,83,17.4,Thunderstorm
2025-09-10,Dallas,15.3,53,10.8,Foggy
2025-09-10,San Jose,33.5,81,25.4,Snowy
2025-09-11,New York,27.9,74,29.6,Cloudy
2025-09-11,Los Angeles,17.1,49,4.7,Thunderstorm
2025-09-11,Chicago,19.4,85,17.8,Cloudy
2025-09-11,Houston,12.0,22,12.5,Snowy
2025-09-11,Phoenix,21.6,61,1.5,Rainy
2025-09-11,Philadelphia,40.0,59,20.5,Cloudy
2025-09-11,San Antonio,38.5,28,10.2,Clear
2025-09-11,San Diego,-8.0,89,12.5,Thunderstorm
2025-09-11,Dallas,28.3,95,25.2,Foggy
2025-09-11,San Jose,23.8,42,18.4,Foggy
2025-09-12,New York,7.9,11,3.7,Foggy
2025-09-12,Los Angeles,11.8,81,6.7,Thunderstorm
2025-09-12,Chicago,35.5,17,5.2,Cloudy
2025-09-12,Houston,1.9,22,22.6,Foggy
2025-09-12,Phoenix,3.6,23,6.7,Cloudy
2025-09-12,Philadelphia,30.5,80,6.3,Snowy
2025-09-12,San Antonio,-6.5,45,16.7,Cloudy
2025-09-12,San Diego,17.8,13,17.5,Clear
2025-09-12,Dallas,34.4,40,24.8,Rainy
2025-09-12,San Jose,-3.2,48,21.4,Snowy
2025-09-13,New York,26.5,61,12.9,Clear
2025-09-13,Los Angeles,-7.9,92,27.2,Cloudy
2025-09-13,Chicago,17.3,26,14.2,Cloudy
2025-09-13,Houston,-1.5,29,18.3,Rainy
2025-09-13,Phoenix,25.4,38,25.4,Snowy
2025-09-13,Philadelphia,15.4,15,6.3,Foggy
2025-09-13,San Antonio,33.4,54,12.3,Snowy
2025-09-13,San Diego,33.4,32,23.0,Rainy
2025-09-13,Dallas,-5.6,42,23.9,Foggy
2025-09-13,San Jose,33.2,50,16.8,Cloudy
2025-09-14,New York,-3.6,93,1.7,Cloudy
2025-09-14,Los Angeles,33.1,71,27.8,Foggy
2025-09-14,Chicago,24.5,60,2.0,Thunderstorm
2025-09-14,Houston,33.6,33,23.5,Foggy
2025-09-14,Phoenix,17.1,40,11.4,Snowy
2025-09-14,Philadelphia,25.3,81,13.4,Rainy
2025-09-14,San Antonio,11.4,60,11.7,Snowy
2025-09-14,San Diego,15.0,18,3.4,Cloudy
2025-09-14,Dallas,1.8,100,23.4,Snowy
2025-09-14,San Jose,8.7,97,0.8,Cloudy
2025-09-15,New York,-1.6,54,14.7,Foggy
2025-09-15,Los Angeles,34.6,86,25.8,Thunderstorm
2025-09-15,Chicago,-2.5,65,22.1,Cloudy
2025-09-15,Houston,31.5,93,12.4,Foggy
2025-09-15,Phoenix,21.3,60,13.7,Foggy
2025-09-15,Philadelphia,11.0,23,0.1,Thunderstorm
2025-09-15,San Antonio,6.3,43,11.9,Thunderstorm
2025-09-15,San Diego,7.4,30,25.1,Foggy
2025-09-15,Dallas,24.0,74,17.5,Foggy
2025-09-15,San Jose,24.9,78,28.1,Cloudy
2025-09-16,New York,-1.4,84,29.9,Thunderstorm
2025-09-16,Los Angeles,38.8,41,6.5,Snowy
2025-09-16,Chicago,12.7,61,29.3,Snowy
2025-09-16,Houston,9.3,78,10.3,Cloudy
2025-09-16,Phoenix,3.7,19,19.7,Foggy
2025-09-16,Philadelphia,17.5,95,19.9,Thunderstorm
2025-09-16,San Antonio,11.0,64,21.7,Rainy
2025-09-16,San Diego,22.4,72,14.1,Foggy
2025-09-16,Dallas,0.1,57,4.1,Thunderstorm
2025-09-16,San Jose,7.4,100,3.4,Snowy
2025-09-17,New York,27.1,24,1.4,Rainy
2025-09-17,Los Angeles,25.5,73,14.6,Foggy
2025-09-17,Chicago,30.8,88,3.6,Snowy
2025-09-17,Houston,31.8,17,28.4,Snowy
2025-09-17,Phoenix,-7.4,30,5.3,Clear
2025-09-17,Philadelphia,-8.1,21,22.4,Thunderstorm
2025-09-17,San Antonio,-8.5,53,10.3,Snowy
2025-09-17,San Diego,19.1,10,10.5,Clear
2025-09-17,Dallas,34.2,33,25.5,Snowy
2025-09-17,San Jose,-2.8,73,1.3,Cloudy
2025-09-18,New York,13.1,70,6.2,Cloudy
2025-09-18,Los Angeles,-5.8,64,25.0,Snowy
2025-09-18,Chicago,23.1,34,26.0,Thunderstorm
2025-09-18,Houston,-8.6,76,26.4,Rainy
2025-09-18,Phoenix,0.4,60,25.1,Snowy
2025-09-18,Philadelphia,15.6,29,10.4,Cloudy
2025-09-18,San Antonio,9.1,26,23.7,Thunderstorm
2025-09-18,San Diego,15.3,70,14.9,Cloudy
2025-09-18,Dallas,32.0,27,4.1,Clear
2025-09-18,San Jose,39.2,72,25.5,Thunderstorm
2025-09-19,New York,22.8,18,26.2,Foggy
2025-09-19,Los Angeles,34.5,98,16.7,Rainy
2025-09-19,Chicago,-3.3,27,28.9,Rainy
2025-09-19,Houston,4.5,52,3.2,Thunderstorm
2025-09-19,Phoenix,-5.1,90,19.7,Foggy
2025-09-19,Philadelphia,0.5,36,19.0,Cloudy
2025-09-19,San Antonio,21.6,10,25.9,Clear
2025-09-19,San Diego,27.2,17,8.9,Foggy
2025-09-19,Dallas,5.5,47,9.9,Cloudy
2025-09-19,San Jose,19.7,22,21.1,Cloudy
2025-09-20,New York,-3.1,40,24.1,Snowy
2025-09-20,Los Angeles,8.6,52,15.9,Rainy
2025-09-20,Chicago,26.6,64,18.3,Thunderstorm
2025-09-20,Houston,34.5,44,7.0,Clear
2025-09-20,Phoenix,15.6,47,5.0,Foggy
2025-09-20,Philadelphia,30.6,44,20.6,Rainy
2025-09-20,San Antonio,36.8,20,21.7,Foggy
2025-09-20,San Diego,26.2,21,24.5,Snowy
2025-09-20,Dallas,28.7,35,16.4,Rainy
2025-09-20,San Jose,-6.1,83,16.8,Thunderstorm
2025-09-21,New York,37.4,57,7.5,Cloudy
2025-09-21,Los Angeles,34.3,15,25.1,Foggy
2025-09-21,Chicago,25.3,52,23.5,Cloudy
2025-09-21,Houston,8.9,30,8.7,Foggy
2025-09-21,Phoenix,-3.0,51,4.5,Snowy
2025-09-21,Philadelphia,22.4,43,15.9,Thunderstorm
2025-09-21,San Antonio,2.2,36,9.9,Snowy
2025-09-21,San Diego,23.1,62,7.3,Thunderstorm
2025-09-21,Dallas,10.9,93,12.9,Foggy
2025-09-21,San Jose,3.1,18,5.1,Thunderstorm
2025-09-22,New York,37.8,72,20.3,Thunderstorm
2025-09-22,Los Angeles,-1.5,71,24.8,Cloudy
2025-09-22,Chicago,28.4,38,7.0,Thunderstorm
2025-09-22,Houston,28.8,12,26.3,Foggy
2025-09-22,Phoenix,9.8,35,21.2,Thunderstorm
2025-09-22,Philadelphia,-9.0,45,8.2,Snowy
2025-09-22,San Antonio,-8.9,24,11.1,Clear
2025-09-22,San Diego,26.1,20,22.1,Snowy
2025-09-22,Dallas,3.2,71,21.8,Cloudy
2025-09-22,San Jose,-6.5,28,26.8,Rainy
2025-09-23,New York,18.6,13,15.0,Snowy
2025-09-23,Los Angeles,19.2,81,2.5,Clear
2025-09-23,Chicago,-4.6,12,29.6,Thunderstorm
2025-09-23,Houston,23.4,42,15.6,Cloudy
2025-09-23,Phoenix,21.4,49,25.5,Thunderstorm
2025-09-23,Philadelphia,-5.8,77,2.1,Cloudy
2025-09-23,San Antonio,2.8,36,5.0,Rainy
2025-09-23,San Diego,-1.3,69,6.8,Thunderstorm
2025-09-23,Dallas,9.0,62,12.0,Thunderstorm
2025-09-23,San Jose,24.9,53,12.4,Snowy
2025-09-24,New York,-5.8,38,5.2,Cloudy
2025-09-24,Los Angeles,-0.3,21,3.9,Clear
2025-09-24,Chicago,30.5,86,10.6,Thunderstorm
2025-09-24,Houston,-6.3,48,4.3,Rainy
2025-09-24,Phoenix,-3.3,84,3.3,Foggy
2025-09-24,Philadelphia,37.9,42,15.2,Rainy
2025-09-24,San Antonio,15.2,62,19.8,Foggy
2025-09-24,San Diego,4.2,13,0.1,Foggy
2025-09-24,Dallas,33.6,75,7.5,Snowy
2025-09-24,San Jose,-0.8,93,13.1,Clear
2025-09-25,New York,-8.0,57,24.9,Rainy
2025-09-25,Los Angeles,23.3,75,26.3,Foggy
2025-09-25,Chicago,-9.3,42,19.1,Cloudy
2025-09-25,Houston,5.7,24,22.3,Thunderstorm
2025-09-25,Phoenix,35.7,86,16.8,Foggy
2025-09-25,Philadelphia,21.8,83,26.9,Snowy
2025-09-25,San Antonio,24.2,80,17.9,Cloudy
2025-09-25,San Diego,-6.6,71,20.9,Foggy
2025-09-25,Dallas,16.7,34,3.5,Cloudy
2025-09-25,San Jose,0.7,60,9.8,Clear
2025-09-26,New York,24.0,43,9.3,Clear
2025-09-26,Los Angeles,23.7,52,12.2,Thunderstorm
2025-09-26,Chicago,32.2,31,15.6,Foggy
2025-09-26,Houston,38.7,27,4.8,Cloudy
2025-09-26,Phoenix,-1.1,64,1.8,Snowy
2025-09-26,Philadelphia,-4.2,64,0.3,Clear
2025-09-26,San Antonio,-7.1,81,20.6,Cloudy
2025-09-26,San Diego,21.4,84,17.9,Cloudy
2025-09-26,Dallas,-7.9,74,26.7,Cloudy
2025-09-26,San Jose,20.5,17,6.8,Thunderstorm
2025-09-27,New York,32.5,67,20.2,Rainy
2025-09-27,Los Angeles,15.6,68,4.1,Snowy
2025-09-27,Chicago,17.2,49,23.0,Thunderstorm
2025-09-27,Houston,19.1,32,18.7,Thunderstorm
2025-09-27,Phoenix,37.0,59,18.0,Cloudy
2025-09-27,Philadelphia,17.7,60,1.2,Foggy
2025-09-27,San Antonio,-5.7,44,2.1,Foggy
2025-09-27,San Diego,30.9,28,25.6,Clear
2025-09-27,Dallas,19.9,35,12.2,Clear
2025-09-27,San Jose,-1.1,29,0.4,Rainy
2025-09-28,New York,23.3,70,26.6,Clear
2025-09-28,Los Angeles,14.3,76,20.6,Rainy
2025-09-28,Chicago,16.0,72,19.3,Cloudy
2025-09-28,Houston,23.2,63,24.2,Clear
2025-09-28,Phoenix,18.7,68,27.4,Cloudy
2025-09-28,Philadelphia,-4.9,25,8.8,Clear
2025-09-28,San Antonio,36.4,93,10.4,Snowy
2025-09-28,San Diego,13.5,64,22.5,Clear
2025-09-28,Dallas,35.7,71,1.8,Rainy
2025-09-28,San Jose,32.0,31,4.6,Clear
2025-10-01,New York,14.8,58,26.6,Clear
2025-10-01,Los Angeles,4.1,48,12.5,Thunderstorm
2025-10-01,Chicago,11.6,90,20.5,Thunderstorm
2025-10-01,Houston,14.9,86,0.1,Cloudy
2025-10-01,Phoenix,3.7,79,23.4,Clear
2025-10-01,Philadelphia,25.6,78,15.6,Clear
2025-10-01,San Antonio,29.3,71,18.8,Snowy
2025-10-01,San Diego,38.4,28,26.9,Rainy
2025-10-01,Dallas,1.6,74,3.2,Snowy
2025-10-01,San Jose,-2.4,73,9.1,Clear
2025-10-02,New York,31.1,92,2.0,Thunderstorm
2025-10-02,Los Angeles,27.3,15,29.8,Thunderstorm
2025-10-02,Chicago,16.1,33,15.1,Thunderstorm
2025-10-02,Houston,23.8,17,6.5,Thunderstorm
2025-10-02,Phoenix,-7.9,64,3.0,Snowy
2025-10-02,Philadelphia,35.2,56,22.7,Snowy
2025-10-02,San Antonio,1.4,75,6.8,Clear
2025-10-02,San Diego,35.4,30,24.3,Clear
2025-10-02,Dallas,20.4,96,28.2,Clear
2025-10-02,San Jose,-8.3,54,22.9,Rainy
2025-10-03,New York,3.1,26,1.9,Clear
2025-10-03,Los Angeles,8.1,52,24.5,Snowy
2025-10-03,Chicago,3.4,27,19.7,Cloudy
2025-10-03,Houston,24.2,62,29.5,Clear
2025-10-03,Phoenix,13.9,75,22.9,Clear
2025-10-03,Philadelphia,21.8,29,11.2,Rainy
2025-10-03,San Antonio,23.6,78,2.0,Clear
2025-10-03,San Diego,18.9,39,27.8,Rainy
2025-10-03,Dallas,26.6,35,9.8,Foggy
2025-10-03,San Jose,-4.1,31,11.3,Rainy
2025-10-04,New York,23.6,21,1.2,Rainy
2025-10-04,Los Angeles,-8.8,82,5.3,Clear
2025-10-04,Chicago,-7.6,26,16.4,Thunderstorm
2025-10-04,Houston,39.1,64,10.5,Cloudy
2025-10-04,Phoenix,-9.7,92,16.2,Clear
2025-10-04,Philadelphia,19.3,23,2.8,Thunderstorm
2025-10-04,San Antonio,6.4,80,9.7,Thunderstorm
2025-10-04,San Diego,5.8,69,3.2,Cloudy
2025-10-04,Dallas,0.6,38,15.3,Foggy
2025-10-04,San Jose,21.4,37,0.7,Thunderstorm
2025-10-05,New York,7.6,36,0.0,Cloudy
2025-10-05,Los Angeles,37.8,100,24.0,Foggy
2025-10-05,Chicago,13.1,22,2.5,Cloudy
2025-10-05,Houston,37.1,98,25.8,Cloudy
2025-10-05,Phoenix,24.2,56,12.1,Thunderstorm
2025-10-05,Philadelphia,7.2,30,8.4,Cloudy
2025-10-05,San Antonio,-8.7,96,0.1,Foggy
2025-10-05,San Diego,37.0,31,25.7,Clear
2025-10-05,Dallas,14.6,78,23.2,Cloudy
2025-10-05,San Jose,16.1,28,20.5,Rainy
2025-10-06,New York,7.3,34,1.3,Snowy
2025-10-06,Los Angeles,-0.1,41,21.9,Rainy
2025-10-06,Chicago,32.7,10,9.5,Snowy
2025-10-06,Houston,21.3,66,4.0,Snowy
2025-10-06,Phoenix,12.1,85,19.1,Foggy
2025-10-06,Philadelphia,17.5,90,5.4,Rainy
2025-10-06,San Antonio,17.6,90,19.5,Snowy
2025-10-06,San Diego,25.2,80,22.3,Foggy
2025-10-06,Dallas,23.3,70,20.7,Clear
2025-10-06,San Jose,-2.9,64,1.5,Foggy
2025-10-07,New York,28.5,100,25.5,Cloudy
2025-10-07,Los Angeles,16.8,22,14.8,Foggy
2025-10-07,Chicago,-3.9,25,17.5,Rainy
2025-10-07,Houston,-3.0,65,20.6,Snowy
2025-10-07,Phoenix,-6.5,84,28.4,Foggy
2025-10-07,Philadelphia,29.9,22,5.5,Thunderstorm
2025-10-07,San Antonio,31.5,59,3.2,Clear
2025-10-07,San Diego,3.3,79,1.7,Thunderstorm
2025-10-07,Dallas,-5.8,21,29.1,Cloudy
2025-10-07,San Jose,11.4,64,27.6,Rainy
2025-10-08,New York,-5.9,39,26.4,Clear
2025-10-08,Los Angeles,-3.9,37,18.4,Cloudy
2025-10-08,Chicago,0.2,91,24.4,Rainy
2025-10-08,Houston,2.5,79,1.9,Foggy
2025-10-08,Phoenix,-2.9,66,13.1,Foggy
2025-10-08,Philadelphia,-7.7,92,4.4,Foggy
2025-10-08,San Antonio,18.9,59,4.5,Snowy
2025-10-08,San Diego,37.2,28,14.7,Clear
2025-10-08,Dallas,28.2,10,12.0,Rainy
2025-10-08,San Jose,8.3,73,23.9,Cloudy
2025-10-09,New York,5.5,71,11.7,Rainy
2025-10-09,Los Angeles,32.1,73,0.4,Cloudy
2025-10-09,Chicago,-1.3,13,22.3,Snowy
2025-10-09,Houston,4.7,30,24.5,Thunderstorm
2025-10-09,Phoenix,17.6,85,8.2,Thunderstorm
2025-10-09,Philadelphia,-0.1,33,17.1,Cloudy
2025-10-09,San Antonio,24.0,68,26.7,Clear
2025-10-09,San Diego,0.9,26,12.0,Rainy
2025-10-09,Dallas,31.9,16,13.6,Rainy
2025-10-09,San Jose,26.4,12,22.0,Foggy
2025-10-10,New York,20.9,55,11.0,Clear
2025-10-10,Los Angeles,36.9,92,20.5,Foggy
2025-10-10,Chicago,37.5,43,8.3,Snowy
2025-10-10,Houston,10.8,96,7.3,Rainy
2025-10-10,Phoenix,-5.9,42,4.5,Snowy
2025-10-10,Philadelphia,6.1,70,27.1,Clear
2025-10-10,San Antonio,11.3,30,11.6,Cloudy
2025-10-10,San Diego,32.2,53,20.6,Snowy
2025-10-10,Dallas,30.4,85,4.3,Clear
2025-10-10,San Jose,22.2,79,29.1,Clear
2025-10-11,New York,8.5,40,5.5,Foggy
2025-10-11,Los Angeles,30.5,17,23.4,Snowy
2025-10-11,Chicago,30.0,95,7.7,Rainy
2025-10-11,Houston,26.5,44,25.1,Thunderstorm
2025-10-11,Phoenix,37.9,84,1.5,Clear
2025-10-11,Philadelphia,32.3,64,23.8,Thunderstorm
2025-10-11,San Antonio,-6.8,92,14.5,Thunderstorm
2025-10-11,San Diego,31.9,33,17.7,Clear
2025-10-11,Dallas,32.7,85,29.0,Clear
2025-10-11,San Jose,15.3,68,0.2,Foggy
2025-10-12,New York,-5.7,94,25.6,Clear
2025-10-12,Los Angeles,37.3,79,21.9,Clear
2025-10-12,Chicago,37.8,85,10.0,Clear
2025-10-12,Houston,21.5,66,26.2,Snowy
2025-10-12,Phoenix,20.7,31,5.7,Thunderstorm
2025-10-12,Philadelphia,36.4,59,19.9,Thunderstorm
2025-10-12,San Antonio,8.7,12,17.1,Foggy
2025-10-12,San Diego,6.5,71,27.8,Thunderstorm
2025-10-12,Dallas,14.9,87,13.4,Clear
2025-10-12,San Jose,12.0,73,26.0,Clear
2025-10-13,New York,1.2,64,12.1,Clear
2025-10-13,Los Angeles,10.1,26,3.5,Thunderstorm
2025-10-13,Chicago,31.8,47,9.5,Cloudy
2025-10-13,Houston,11.9,14,9.3,Rainy
2025-10-13,Phoenix,30.4,30,29.3,Foggy
2025-10-13,Philadelphia,-7.5,43,13.7,Clear
2025-10-13,San Antonio,-5.8,59,19.3,Clear
2025-10-13,San Diego,20.6,79,19.2,Snowy
2025-10-13,Dallas,3.3,92,3.4,Cloudy
2025-10-13,San Jose,29.6,38,13.0,Clear
2025-10-14,New York,-1.3,76,8.4,Cloudy
2025-10-14,Los Angeles,22.1,51,24.8,Snowy
2025-10-14,Chicago,38.5,57,3.8,Foggy
2025-10-14,Houston,23.5,94,26.9,Foggy
2025-10-14,Phoenix,-8.1,38,21.3,Cloudy
2025-10-14,Philadelphia,14.5,28,27.4,Rainy
2025-10-14,San Antonio,4.0,27,22.1,Foggy
2025-10-14,San Diego,20.4,23,28.3,Thunderstorm
2025-10-14,Dallas,27.3,13,12.8,Clear
2025-10-14,San Jose,6.7,86,6.1,Foggy
2025-10-15,New York,39.2,69,16.8,Snowy
2025-10-15,Los Angeles,11.8,45,17.1,Snowy
2025-10-15,Chicago,13.9,22,13.8,Cloudy
2025-10-15,Houston,-7.0,73,4.3,Clear
2025-10-15,Phoenix,-4.6,67,23.2,Foggy
2025-10-15,Philadelphia,27.5,77,28.6,Foggy
2025-10-15,San Antonio,-3.9,58,20.1,Snowy
2025-10-15,San Diego,29.9,12,29.0,Cloudy
2025-10-15,Dallas,-7.5,47,28.2,Foggy
2025-10-15,San Jose,28.4,42,3.0,Thunderstorm
2025-10-16,New York,20.7,35,8.9,Rainy
2025-10-16,Los Angeles,-7.1,88,25.9,Clear
2025-10-16,Chicago,6.6,41,11.5,Cloudy
2025-10-16,Houston,9.4,46,25.3,Clear
2025-10-16,Phoenix,35.4,39,14.3,Clear
2025-10-16,Philadelphia,13.7,53,19.8,Clear
2025-10-16,San Antonio,20.9,79,2.6,Snowy
2025-10-16,San Diego,23.1,41,5.8,Snowy
2025-10-16,Dallas,25.1,11,12.5,Rainy
2025-10-16,San Jose,29.6,47,3.7,Foggy
2025-10-17,New York,7.6,98,19.7,Thunderstorm
2025-10-17,Los Angeles,28.2,98,13.9,Cloudy
2025-10-17,Chicago,-7.1,60,18.1,Snowy
2025-10-17,Houston,1.7,46,11.1,Foggy
2025-10-17,Phoenix,15.7,92,5.8,Foggy
2025-10-17,Philadelphia,11.2,86,25.0,Clear
2025-10-17,San Antonio,15.1,62,13.9,Snowy
2025-10-17,San Diego,36.8,84,6.6,Cloudy
2025-10-17,Dallas,7.9,30,16.5,Snowy
2025-10-17,San Jose,33.4,56,7.6,Clear
2025-10-18,New York,30.6,40,12.0,Thunderstorm
2025-10-18,Los Angeles,-0.2,64,7.7,Rainy
2025-10-18,Chicago,-8.8,54,26.3,Clear
2025-10-18,Houston,14.7,11,9.9,Foggy
2025-10-18,Phoenix,33.1,75,12.2,Snowy
2025-10-18,Philadelphia,18.2,53,4.1,Thunderstorm
2025-10-18,San Antonio,-2.2,25,13.5,Thunderstorm
2025-10-18,San Diego,-6.2,79,15.5,Foggy
2025-10-18,Dallas,-7.3,77,28.5,Rainy
2025-10-18,San Jose,-1.2,28,29.3,Foggy
2025-10-19,New York,8.1,24,12.5,Rainy
2025-10-19,Los Angeles,-2.2,75,4.0,Snowy
2025-10-19,Chicago,38.9,55,15.8,Rainy
2025-10-19,Houston,-1.9,33,29.1,Thunderstorm
2025-10-19,Phoenix,3.6,62,12.3,Cloudy
2025-10-19,Philadelphia,25.9,79,16.0,Rainy
2025-10-19,San Antonio,23.7,40,8.3,Foggy
2025-10-19,San Diego,34.8,85,24.4,Cloudy
2025-10-19,Dallas,5.9,46,19.7,Cloudy
2025-10-19,San Jose,32.9,53,0.8,Foggy
2025-10-20,New York,7.3,79,17.7,Foggy
2025-10-20,Los Angeles,4.7,23,20.9,Cloudy
2025-10-20,Chicago,26.7,72,11.8,Clear
2025-10-20,Houston,23.3,91,27.4,Clear
2025-10-20,Phoenix,31.0,50,7.1,Cloudy
2025-10-20,Philadelphia,20.6,79,21.7,Snowy
2025-10-20,San Antonio,-4.1,50,1.9,Snowy
2025-10-20,San Diego,5.0,47,20.2,Cloudy
2025-10-20,Dallas,35.3,73,8.2,Cloudy
2025-10-20,San Jose,-0.4,44,14.5,Cloudy
2025-10-21,New York,39.8,56,14.6,Rainy
2025-10-21,Los Angeles,14.7,97,14.7,Rainy
2025-10-21,Chicago,31.3,86,13.4,Cloudy
2025-10-21,Houston,-5.8,51,4.6,Cloudy
2025-10-21,Phoenix,23.2,23,21.5,Rainy
2025-10-21,Philadelphia,11.3,36,26.2,Clear
2025-10-21,San Antonio,27.2,63,1.2,Cloudy
2025-10-21,San Diego,38.3,33,2.7,Clear
2025-10-21,Dallas,17.8,31,22.4,Thunderstorm
2025-10-21,San Jose,23.6,63,26.2,Thunderstorm
2025-10-22,New York,35.9,29,16.3,Foggy
2025-10-22,Los Angeles,23.5,42,13.7,Cloudy
2025-10-22,Chicago,37.9,61,13.1,Rainy
2025-10-22,Houston,16.3,60,25.1,Foggy
2025-10-22,Phoenix,20.3,49,24.0,Thunderstorm
2025-10-22,Philadelphia,10.2,76,29.4,Thunderstorm
2025-10-22,San Antonio,-3.1,54,15.4,Cloudy
2025-10-22,San Diego,3.4,42,22.8,Thunderstorm
2025-10-22,Dallas,30.8,73,27.1,Rainy
2025-10-22,San Jose,37.5,19,17.5,Thunderstorm
2025-10-23,New York,31.5,21,28.5,Thunderstorm
2025-10-23,Los Angeles,18.8,59,27.8,Snowy
2025-10-23,Chicago,6.7,65,1.7,Snowy
2025-10-23,Houston,7.9,37,5.4,Foggy
2025-10-23,Phoenix,13.8,79,2.5,Snowy
2025-10-23,Philadelphia,31.2,75,9.3,Rainy
2025-10-23,San Antonio,-2.4,46,4.2,Thunderstorm
2025-10-23,San Diego,9.2,69,3.5,Thunderstorm
2025-10-23,Dallas,8.8,11,6.1,Foggy
2025-10-23,San Jose,34.2,69,10.4,Rainy
2025-10-24,New York,2.8,77,23.0,Cloudy
2025-10-24,Los Angeles,39.6,82,12.3,Foggy
2025-10-24,Chicago,-6.3,100,18.5,Cloudy
2025-10-24,Houston,-3.0,74,24.5,Foggy
